platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
Amazon,s3629,Invisible Child,Annie (Rita Wilson) and Tom (Victor Garber) hire Gillian as a nanny for their daughter Maggie...who only exists in the mind of her mother to cope with emotional trauma. Gillian plays along until the authorities find out and threaten to put Annie away.,Drama,Amazon_user_847,watch,1,22-03-2022
Amazon,s2978,Brash Boys Club,"Brash Boys Club, one-night of stand-up, gay comedy featuring three diverse comedians each doing a half-hour set.","Arts, Entertainment, and Culture, Comedy, LGBTQ",Amazon_user_847,watch,1,22-04-2020
Amazon,s1081,Sea Gypsies,"The vessel is Infinity, a 120 ft hand-built gypsy boat, crewed by a band of miscreants. The journey, an 8,000 mile pacific crossing, from New Zealand to Patagonia, with a stop in Antarctica. Unlike all the other boats heading to Antarctica though, Infinity is no well-financed, ice-reinforced super yacht, crewed by well-paid professional sailors, with carefully thought out agendas.","Action, Documentary, Sports",Amazon_user_847,watch,1,17-10-2023
Amazon,s864,Sunny Bunnies,"Our little fluffy-eared friends Sunny Bunnies like keeping themselves busy and continue to do so in Season 3: they discover the world of magic, getting sporty, constructing things, growing plants, explore different cultures and even race the Wolf in their little racing cars!","Animation, Kids",Amazon_user_847,watch,1,23-06-2024
Amazon,s1257,Princesses Of The World,"Presenting a fascinating portrait of the most beautiful and beloved royal women of the past 50 years, we take a regal tour of the romance, happiness, heartache, tragedy and controversy that is the life of these modern-day fairytale princesses. Diana, Fergie, Mary, Grace and more are covered here.",Documentary,Amazon_user_848,watch,1,17-07-2022
Amazon,s8474,GD,"In the 1930s,America was just finding their mark on economics,this story tells the life and struggles of the urban community and their attempt to fit in the new way of life,there is always one that stands out,he was GD","Action, Drama",Amazon_user_848,watch,1,15-05-2023
Amazon,s4941,Maanbumigu Maanavan,"Shiva, a happy-go-lucky young man, helps two of his best friends get married, much to the dismay of their parents. When the woman is raped by Madan, Shiva and his friends seek to bring him to justice.","Action, Drama",Amazon_user_848,watch,1,07-07-2024
Amazon,s6936,The Little Death,"A shockingly and surprisingly romantic look at five couples as they explore a range of sexual proclivities. Some fetishes are run-of-the-mill, while others are hilariously obscure in this big-hearted comedy about expressing desires.",Comedy,Amazon_user_848,watch,1,13-12-2018
Amazon,s1306,Pinkfong! Outer Space Songs,Follow along Pinkfong's journey to outer space! Learn about the eight planets in our solar system and more. Let's fly with Pinkfong and catch a glimpse of all these different planets!,"Animation, Kids",Amazon_user_848,watch,1,02-12-2023
Amazon,s4471,Bryan Callen: Complicated Apes,"Bryan Callen records his third special in Chicago's historic Thalia Hall and reconsiders our debate on all things equality. He rails against our tendencies to turn each other into nouns like black, white, immigrant, Muslim, gay, straight, man, woman, and instead suggests that the best way to navigate our current culture war is to think of our fellow humans not as a fixed label, but as verbs.","Comedy, Special Interest",Amazon_user_849,watch,1,01-09-2022
Amazon,s7391,Onirica,"We are on the eve of August in Turin, Italy. The city is devastated by a series of murders, which take place on the sets where the films of Dario Argento were shot. The police suspect that the culprit is a scholar of the ""Master of the Italian Giallo"". The manhunt is open.","Drama, Horror, Suspense",Amazon_user_849,watch,1,27-05-2022
Amazon,s634,The Great God Gold,"Marcia Harper (Sleeper) sets out to send a group of racketeers, headed by villain John Hart (Blackmer), to prison after they cheat her out of a small inheritance from her father by claiming that her father owed them money. She is aided in her venture by industrious reporter Phil Stewart (Toomey), who acquires a mysterious old Roman coin that becomes the key to bringing down the racketeers.",Drama,Amazon_user_849,watch,1,11-01-2023
Amazon,s1959,Kemurikusa.,"A story about three sisters struggling to survive in a desolate world surrounded by decaying buildings and red fog. The story revolves around Rin, a girl with an updo. There's also Ritsu, the big sister who has cat ears and is always calm, and Rina, the innocent, cheerful one dressed in a maid's costume. Just what is it that these sisters are after in this mysterious world?",TV Shows,Amazon_user_849,watch,1,25-02-2022
Amazon,s1528,Narc,"Patric stars as Nick Tellis, a suspended narcotics officer recruited to investigate the murder of Michael Calvess, a rookie cop killed under mysterious circumstances.",Drama,Amazon_user_849,watch,1,18-12-2018
Amazon,s4830,One Hour Nighttime Beaches for sleep,Nighttime Beaches for Sleep and Meditation features one-hour of low-light soothing photos with complementary white noise natural sounds in a sequence following the five stages of sleep. Sleepwell Channel videos on AmazonPrime feature long-play (3-9 hours) with ultra-dark video with natural sounds. All Sleepwell programs are included in your Prime Membership.,Special Interest,Amazon_user_850,watch,1,03-05-2022
Amazon,s3563,100-Minutes of Symphony on Washington's Lake Crescent,"The Well-Tempered Clavier BWV 846-893, is a collection of solo keyboard music composed by J.S. Bach. He first gave the title to a book of preludes and fugues in all 24 major and minor keys, dated 1722, composed for the profit and use of musical youth desirous of learning, and especially for the pastime of those already skilled in this study. Performed by Kimiko Ishizaka with nature video.","Arts, Entertainment, and Culture, Music Videos and Concerts, Special Interest",Amazon_user_850,watch,1,27-11-2020
Amazon,s1180,Rescue Special Ops,"Dean Gallagher and Chase are brothers. Competitive alpha males, they argue over everything, agree on nothing, but defend each other from outsiders no matter what. They're also members of the elite Rescue Special Operations Unit.","Action, Drama",Amazon_user_850,watch,1,23-08-2022
Amazon,s3969,House Hunting,"Upon entering a deserted farmhouse, two families quickly realize that every attempt to leave the house takes them right back to the front door. Stuck in this purgatory, they are haunted by the deserted home's former owner with the declaration that only one family will survive.","Horror, Suspense",Amazon_user_850,watch,1,15-05-2022
Amazon,s3659,Udaan,"Inspired by the book ‘Simply Fly’, the film tells the story of Nedumaaran Rajangam known to friends as Maara, the son of a teacher, who sets out to make the common man fly and takes on the most capital intensive industry in the world with the help of his friends, family and sheer will power.","Action, Drama",Amazon_user_850,watch,1,06-06-2023
Amazon,s6032,Life Itself,"A documentary that recounts the inspiring and entertaining life of world-renowned film critic Roger Ebert. It's personal, funny, painful, and transcendent. From his Pulitzer-prize winning criticisms to becoming an influential voice in America.",Documentary,Amazon_user_851,watch,1,21-01-2019
Amazon,s715,The Competition,"While competing against each other in a music contest, two pianists (Richard Dreyfuss, Amy Irving) fall in love and must battle to stay together in case either of them wins. Oscar-nominated for Best Song and Best Film Editing.","Arts, Entertainment, and Culture, Drama, Romance",Amazon_user_851,watch,1,27-05-2019
Amazon,s9230,Case Sensitive: The Point of Rescue,"New Detective Superintendent Charlie Zailer finds herself working with DC Simon Waterhouse for the first time. When Geraldine Bretherick and her five-year-old daughter are found dead, Sally Thorne is shocked. Months before, she'd had a brief but passionate affair with a man called Mark Bretherick. Now she feels the need to get in touch with him again to offer her sympathy.","Drama, Suspense",Amazon_user_851,watch,1,24-05-2018
Amazon,s2313,Good Intentions,"Etta's husband Chester, wannabe entrepreneur and liquor store owner, blows every nickel he makes trying to get rich on hare-brained inventions. After their young boys, sneak off to try smoking and blow up the backyard shed full of Chester's homemade fireworks, smart and sassy Etta realizes she must take matters into her own hands to fulfill her dream of sending the boys to college one day.",Comedy,Amazon_user_851,watch,1,14-08-2018
Amazon,s5938,Khichadi,"Dadasaheb Jagdale a rich businessman & his wife just have memories of their son Jaggu who left the house in childhood. His younger brother Raghu has spoiled the peace of the family by making his other sons follow wrong ways. Jaggu is now a big businessman, but is hiding his identity fearing Raghu will try to kill him. Jaggu decides to make things right in the family with help of his lover Shanta.","Comedy, Drama",Amazon_user_851,watch,1,10-09-2019
Amazon,s3069,Bill Hicks: Revelations,"The last special Bill Hicks ever taped in 1992 and features him the height of his genius. Recorded at the Dominion Theatre in London, Bill Hicks opens our eyes and minds to the hypocrisy and ludicrousness of the world around us.","Arts, Entertainment, and Culture, Comedy, Special Interest",Amazon_user_852,watch,1,11-04-2021
Amazon,s8545,I Pray For Love,Chioma is deeply in love with her boyfriend when Amaka made her way into their unending Love.,Drama,Amazon_user_852,watch,1,22-10-2022
Amazon,s4952,Chelli Kosam,Satya is loving his sister Kavya and caring for and Supporting her in every moment. But their Parents not interested to send city studies. But Satya was a responsible brother and convinced them to send her college studies to the city. the city Mafia team suddenly kidnapped Satya. and Finally how he transformed his village character to Other Role which is the main suspense of the soul of the story,"Drama, Kids",Amazon_user_852,watch,1,03-08-2021
Amazon,s5527,Thodi Thodi Si Manmaaniyan,"Siddharth Kaul, a young boy is brought up by his single mother with dreams of settling abroad. Being a part of a rock band ""Antriksha""; Siddharth participates in a contest which changes his life completely. Not only that, he meets Neha Datta, a folk singer and a social activist and gets smitten by her ideologies. In the midst of all this, he comes face to face with his father's death.",Romance,Amazon_user_852,watch,1,10-06-2023
